Position,Team,Points,Played,Wins,Draws,Losses,GoalsFor,GoalsAgainst,GoalDifference,League,Year,Predicted_Points
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,51.08
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,51.7
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,47.38
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,47.88
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,40.41
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,41.76
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,39.17
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,39.8
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,35.663333333333334
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,31.38
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,29.53
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,33.12
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,27.45
Majorque,0,35.0,35.0,7.0,14.0,14.0,28.0,40.0,-12.0,laliga,2023,21.11
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,56.01
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,53.9
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,55.6475
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,60.91133333333334
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,46.56716666666667
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,37.69
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,30.52666666666667
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,29.94
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,29.95975
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,30.84
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,29.35
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,25.59357142857143
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,25.46
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,26.8675
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,24.33
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,23.58
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,23.3
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,15.27
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,79.08
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,74.12
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,66.85
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,67.08
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,51.08
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,51.7
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,47.38
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,47.88
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,40.41
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,41.76
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,39.17
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,39.8
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,35.663333333333334
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,31.38
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,29.53
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,33.12
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,27.45
Vallecano,0,35.0,35.0,7.0,14.0,14.0,27.0,43.0,-16.0,laliga,2023,21.11
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,56.01
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,53.9
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,55.6475
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,60.91133333333334
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,46.56716666666667
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,37.69
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,30.52666666666667
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,29.94
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,29.95975
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,30.84
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,29.35
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,25.59357142857143
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,25.46
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,26.8675
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,24.33
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,23.58
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,23.3
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,15.27
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,79.08
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,74.12
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,66.85
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,67.08
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,51.08
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,51.7
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,47.38
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,47.88
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,40.41
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,41.76
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,39.17
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,39.8
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,35.663333333333334
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,31.38
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,29.53
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,33.12
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,27.45
Celta Vigo,0,34.0,35.0,8.0,10.0,17.0,40.0,53.0,-13.0,laliga,2023,21.11
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,56.01
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,53.9
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,55.6475
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,60.91133333333334
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,46.56716666666667
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,37.69
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,30.52666666666667
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,29.94
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,29.95975
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,30.84
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,29.35
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,25.59357142857143
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,25.46
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,26.8675
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,24.33
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,23.58
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,23.3
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,15.27
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,79.08
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,74.12
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,66.85
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,67.08
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,51.08
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,51.7
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,47.38
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,47.88
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,40.41
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,41.76
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,39.17
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,39.8
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,35.663333333333334
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,31.38
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,29.53
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,33.12
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,27.45
Cadix,0,29.0,35.0,5.0,14.0,16.0,24.0,49.0,-25.0,laliga,2023,21.11
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,56.01
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,53.9
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,55.6475
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,60.91133333333334
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,46.56716666666667
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,37.69
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,30.52666666666667
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,29.94
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,29.95975
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,30.84
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,29.35
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,25.59357142857143
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,25.46
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,26.8675
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,24.33
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,23.58
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,23.3
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,15.27
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,79.08
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,74.12
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,66.85
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,67.08
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,51.08
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,51.7
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,47.38
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,47.88
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,40.41
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,41.76
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,39.17
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,39.8
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,35.663333333333334
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,31.38
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,29.53
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,33.12
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,27.45
Grenade,0,21.0,35.0,4.0,9.0,22.0,36.0,68.0,-32.0,laliga,2023,21.11
Almería,1-2,17.0,35.0,2.0,11.0,22.0,34.0,69.0,-35.0,laliga,2023,17.81
1,PARIS SAINT-GERMAIN,59.0,38.0,24.0,11.0,3.0,54.0,22.0,32.0,ligue1,1994.csv,
2,OLYMPIQUE DE MARSEILLE,51.0,38.0,19.0,13.0,6.0,56.0,33.0,23.0,ligue1,1994.csv,
3,AJ AUXERRE,46.0,38.0,18.0,10.0,10.0,54.0,29.0,25.0,ligue1,1994.csv,
4,FC GIRONDINS DE BORDEAUX,46.0,38.0,19.0,8.0,11.0,54.0,37.0,17.0,ligue1,1994.csv,
5,FC NANTES,45.0,38.0,17.0,11.0,10.0,47.0,32.0,15.0,ligue1,1994.csv,
6,A.S. CANNES,44.0,38.0,16.0,12.0,10.0,50.0,43.0,7.0,ligue1,1994.csv,
7,MONTPELLIER HÉRAULT SC,43.0,38.0,15.0,13.0,10.0,41.0,37.0,4.0,ligue1,1994.csv,
8,OLYMPIQUE LYONNAIS,42.0,38.0,17.0,8.0,13.0,38.0,40.0,-2.0,ligue1,1994.csv,
9,AS MONACO,41.0,38.0,14.0,13.0,11.0,52.0,36.0,16.0,ligue1,1994.csv,
10,RC LENS,39.0,38.0,13.0,13.0,12.0,49.0,40.0,9.0,ligue1,1994.csv,
11,AS SAINT-ÉTIENNE,37.0,38.0,12.0,13.0,13.0,38.0,36.0,2.0,ligue1,1994.csv,
12,FC METZ,37.0,38.0,12.0,13.0,13.0,36.0,35.0,1.0,ligue1,1994.csv,
13,RC STRASBOURG ALSACE,34.0,38.0,10.0,14.0,14.0,43.0,47.0,-4.0,ligue1,1994.csv,
14,FC SOCHAUX-MONTBÉLIARD,33.0,38.0,10.0,13.0,15.0,39.0,48.0,-9.0,ligue1,1994.csv,
15,LOSC LILLE,32.0,38.0,8.0,16.0,14.0,41.0,52.0,-11.0,ligue1,1994.csv,
16,STADE MALHERBE CAEN,31.0,38.0,12.0,7.0,19.0,29.0,54.0,-25.0,ligue1,1994.csv,
17,HAVRE ATHLETIC CLUB,29.0,38.0,7.0,15.0,16.0,29.0,48.0,-19.0,ligue1,1994.csv,
18,F.C. MARTIGUES,27.0,38.0,5.0,17.0,16.0,37.0,58.0,-21.0,ligue1,1994.csv,
19,TOULOUSE FC,23.0,38.0,4.0,15.0,19.0,26.0,60.0,-34.0,ligue1,1994.csv,
20,ANGERS SCO,21.0,38.0,4.0,13.0,21.0,37.0,63.0,-26.0,ligue1,1994.csv,
1,FC NANTES,79.0,38.0,21.0,16.0,1.0,71.0,34.0,37.0,ligue1,1995.csv,
2,OLYMPIQUE LYONNAIS,69.0,38.0,19.0,12.0,7.0,56.0,38.0,18.0,ligue1,1995.csv,
3,PARIS SAINT-GERMAIN,67.0,38.0,20.0,7.0,11.0,58.0,41.0,17.0,ligue1,1995.csv,
4,AJ AUXERRE,62.0,38.0,15.0,17.0,6.0,59.0,34.0,25.0,ligue1,1995.csv,
5,RC LENS,59.0,38.0,15.0,14.0,9.0,48.0,44.0,4.0,ligue1,1995.csv,
6,AS MONACO,57.0,38.0,15.0,12.0,11.0,60.0,39.0,21.0,ligue1,1995.csv,
7,FC GIRONDINS DE BORDEAUX,57.0,38.0,16.0,9.0,13.0,52.0,47.0,5.0,ligue1,1995.csv,
8,FC METZ,56.0,38.0,16.0,8.0,14.0,50.0,44.0,6.0,ligue1,1995.csv,
9,A.S. CANNES,53.0,38.0,15.0,8.0,15.0,56.0,48.0,8.0,ligue1,1995.csv,
10,RC STRASBOURG ALSACE,51.0,38.0,13.0,12.0,13.0,43.0,43.0,0.0,ligue1,1995.csv,
11,F.C. MARTIGUES,51.0,38.0,13.0,12.0,13.0,37.0,49.0,-12.0,ligue1,1995.csv,
12,HAVRE ATHLETIC CLUB,49.0,38.0,12.0,13.0,13.0,46.0,49.0,-3.0,ligue1,1995.csv,
13,STADE RENNAIS FC,48.0,38.0,12.0,12.0,14.0,53.0,55.0,-2.0,ligue1,1995.csv,
14,LOSC LILLE,48.0,38.0,13.0,9.0,16.0,29.0,44.0,-15.0,ligue1,1995.csv,
15,SC BASTIA,44.0,38.0,11.0,11.0,16.0,44.0,56.0,-12.0,ligue1,1995.csv,
16,OGC NICE,43.0,38.0,11.0,10.0,17.0,39.0,52.0,-13.0,ligue1,1995.csv,
17,MONTPELLIER HÉRAULT SC,41.0,38.0,9.0,14.0,15.0,38.0,53.0,-15.0,ligue1,1995.csv,
18,AS SAINT-ÉTIENNE,38.0,38.0,9.0,11.0,18.0,45.0,55.0,-10.0,ligue1,1995.csv,
19,STADE MALHERBE CAEN,36.0,38.0,10.0,6.0,22.0,38.0,58.0,-20.0,ligue1,1995.csv,
20,FC SOCHAUX-MONTBÉLIARD,23.0,38.0,6.0,5.0,27.0,29.0,68.0,-39.0,ligue1,1995.csv,
1,AJ AUXERRE,72.0,38.0,22.0,6.0,10.0,66.0,30.0,36.0,ligue1,1996.csv,
2,PARIS SAINT-GERMAIN,68.0,38.0,19.0,11.0,8.0,65.0,36.0,29.0,ligue1,1996.csv,
3,AS MONACO,68.0,38.0,19.0,11.0,8.0,64.0,39.0,25.0,ligue1,1996.csv,
4,FC METZ,65.0,38.0,18.0,11.0,9.0,42.0,30.0,12.0,ligue1,1996.csv,
5,RC LENS,63.0,38.0,16.0,15.0,7.0,45.0,31.0,14.0,ligue1,1996.csv,
6,MONTPELLIER HÉRAULT SC,60.0,38.0,17.0,9.0,12.0,51.0,40.0,11.0,ligue1,1996.csv,
7,FC NANTES,55.0,38.0,14.0,13.0,11.0,44.0,42.0,2.0,ligue1,1996.csv,
8,STADE RENNAIS FC,54.0,38.0,13.0,15.0,10.0,44.0,41.0,3.0,ligue1,1996.csv,
9,RC STRASBOURG ALSACE,54.0,38.0,14.0,12.0,12.0,46.0,44.0,2.0,ligue1,1996.csv,
10,EN AVANT GUINGAMP,53.0,38.0,13.0,14.0,11.0,34.0,33.0,1.0,ligue1,1996.csv,
11,OLYMPIQUE LYONNAIS,48.0,38.0,10.0,18.0,10.0,41.0,41.0,0.0,ligue1,1996.csv,
12,OGC NICE,45.0,38.0,12.0,9.0,17.0,37.0,44.0,-7.0,ligue1,1996.csv,
13,HAVRE ATHLETIC CLUB,45.0,38.0,11.0,12.0,15.0,33.0,45.0,-12.0,ligue1,1996.csv,
14,A.S. CANNES,44.0,38.0,12.0,8.0,18.0,45.0,51.0,-6.0,ligue1,1996.csv,
15,SC BASTIA,44.0,38.0,12.0,8.0,18.0,45.0,55.0,-10.0,ligue1,1996.csv,
16,FC GIRONDINS DE BORDEAUX,42.0,38.0,11.0,9.0,18.0,44.0,52.0,-8.0,ligue1,1996.csv,
17,LOSC LILLE,39.0,38.0,9.0,12.0,17.0,27.0,50.0,-23.0,ligue1,1996.csv,
18,F.C. GUEUGNON,38.0,38.0,8.0,14.0,16.0,27.0,46.0,-19.0,ligue1,1996.csv,
19,AS SAINT-ÉTIENNE,34.0,38.0,6.0,16.0,16.0,36.0,59.0,-23.0,ligue1,1996.csv,
20,F.C. MARTIGUES,34.0,38.0,9.0,7.0,22.0,31.0,58.0,-27.0,ligue1,1996.csv,
1,AS MONACO,79.0,38.0,23.0,10.0,5.0,69.0,30.0,39.0,ligue1,1997.csv,
2,PARIS SAINT-GERMAIN,67.0,38.0,18.0,13.0,7.0,57.0,31.0,26.0,ligue1,1997.csv,
3,FC NANTES,64.0,38.0,16.0,16.0,6.0,61.0,32.0,29.0,ligue1,1997.csv,
4,FC GIRONDINS DE BORDEAUX,63.0,38.0,16.0,15.0,7.0,59.0,42.0,17.0,ligue1,1997.csv,
5,FC METZ,62.0,38.0,17.0,11.0,10.0,40.0,30.0,10.0,ligue1,1997.csv,
6,AJ AUXERRE,61.0,38.0,17.0,10.0,11.0,49.0,32.0,17.0,ligue1,1997.csv,
7,SC BASTIA,61.0,38.0,17.0,10.0,11.0,54.0,47.0,7.0,ligue1,1997.csv,
8,OLYMPIQUE LYONNAIS,60.0,38.0,16.0,12.0,10.0,59.0,50.0,9.0,ligue1,1997.csv,
9,RC STRASBOURG ALSACE,60.0,38.0,19.0,3.0,16.0,52.0,49.0,3.0,ligue1,1997.csv,
10,MONTPELLIER HÉRAULT SC,51.0,38.0,12.0,15.0,11.0,40.0,40.0,0.0,ligue1,1997.csv,
11,OLYMPIQUE DE MARSEILLE,49.0,38.0,12.0,13.0,13.0,43.0,48.0,-5.0,ligue1,1997.csv,
12,EN AVANT GUINGAMP,46.0,38.0,11.0,13.0,14.0,32.0,36.0,-4.0,ligue1,1997.csv,
13,RC LENS,45.0,38.0,12.0,9.0,17.0,40.0,52.0,-12.0,ligue1,1997.csv,
14,HAVRE ATHLETIC CLUB,43.0,38.0,10.0,13.0,15.0,34.0,43.0,-9.0,ligue1,1997.csv,
15,A.S. CANNES,41.0,38.0,9.0,14.0,15.0,25.0,41.0,-16.0,ligue1,1997.csv,
16,STADE RENNAIS FC,40.0,38.0,10.0,10.0,18.0,40.0,58.0,-18.0,ligue1,1997.csv,
17,STADE MALHERBE CAEN,37.0,38.0,7.0,16.0,15.0,35.0,46.0,-11.0,ligue1,1997.csv,
18,AS NANCY LORRAINE,37.0,38.0,9.0,10.0,19.0,33.0,51.0,-18.0,ligue1,1997.csv,
19,LOSC LILLE,35.0,38.0,8.0,11.0,19.0,32.0,58.0,-26.0,ligue1,1997.csv,
20,OGC NICE,23.0,38.0,5.0,8.0,25.0,30.0,68.0,-38.0,ligue1,1997.csv,
1,RC LENS,68.0,34.0,21.0,5.0,8.0,55.0,30.0,25.0,ligue1,1998.csv,
2,FC METZ,68.0,34.0,20.0,8.0,6.0,48.0,28.0,20.0,ligue1,1998.csv,
3,AS MONACO,59.0,34.0,18.0,5.0,11.0,51.0,33.0,18.0,ligue1,1998.csv,
4,OLYMPIQUE DE MARSEILLE,57.0,34.0,16.0,9.0,9.0,47.0,27.0,20.0,ligue1,1998.csv,
5,FC GIRONDINS DE BORDEAUX,56.0,34.0,15.0,11.0,8.0,49.0,41.0,8.0,ligue1,1998.csv,
6,OLYMPIQUE LYONNAIS,53.0,34.0,16.0,5.0,13.0,39.0,37.0,2.0,ligue1,1998.csv,
7,AJ AUXERRE,51.0,34.0,14.0,9.0,11.0,55.0,45.0,10.0,ligue1,1998.csv,
8,PARIS SAINT-GERMAIN,50.0,34.0,14.0,8.0,12.0,43.0,35.0,8.0,ligue1,1998.csv,
9,SC BASTIA,50.0,34.0,13.0,11.0,10.0,36.0,31.0,5.0,ligue1,1998.csv,
10,HAVRE ATHLETIC CLUB,44.0,34.0,10.0,14.0,10.0,38.0,35.0,3.0,ligue1,1998.csv,
11,FC NANTES,41.0,34.0,11.0,8.0,15.0,35.0,41.0,-6.0,ligue1,1998.csv,
12,MONTPELLIER HÉRAULT SC,41.0,34.0,10.0,11.0,13.0,32.0,42.0,-10.0,ligue1,1998.csv,
13,RC STRASBOURG ALSACE,37.0,34.0,9.0,10.0,15.0,39.0,43.0,-4.0,ligue1,1998.csv,
14,STADE RENNAIS FC,36.0,34.0,9.0,9.0,16.0,36.0,48.0,-12.0,ligue1,1998.csv,
15,TOULOUSE FC,36.0,34.0,9.0,9.0,16.0,26.0,46.0,-20.0,ligue1,1998.csv,
